customerid,invoicedate,invoicenumber,productid,quantity,price,total,orderstatus,sessionduration,deliveryrating,productrating,sales,payment_method,avg_price_per_product,customer_satisfaction_index
3948,1/14/2020,11820860,91,1,67.48,67.48,Completed,4.33,4,5,67.48,Credit Card,67.48,303.66
3948,1/14/2020,11820860,91,1,67.48,67.48,Completed,4.33,4,5,67.48,Credit Card,67.48,303.66
3948,11/9/2020,13111889,73,2,30.57,61.14,Completed,3.68,5,2,61.14,PayPal,30.57,213.99
3948,11/9/2020,13111889,73,2,30.57,61.14,Completed,3.68,5,2,61.14,PayPal,30.57,213.99
2351,1/14/2020,37240982,39,3,41.61,124.83,Completed,3.58,5,4,124.83,PayPal,41.61,561.735
5882,1/15/2020,20881299,86,2,93.47,186.94,Completed,7.9,3,4,186.94,Bank Transfer,93.47,654.29
3619,1/16/2020,25405689,32,2,91.37,182.74,In Process,1.43,0,0,0,Bank Transfer,91.37,0
3619,1/16/2020,25405689,32,2,91.37,182.74,In Process,1.43,0,0,0,Bank Transfer,91.37,0
3619,1/16/2020,25405689,32,2,91.37,182.74,In Process,1.43,0,0,0,Bank Transfer,91.37,0
3619,6/6/2020,44208979,9,2,73.83,147.66,Completed,7.89,5,5,147.66,Credit Card,73.83,738.3
3619,6/6/2020,44208979,9,2,73.83,147.66,Completed,7.89,5,5,147.66,Credit Card,73.83,738.3
3619,6/6/2020,44208979,9,2,73.83,147.66,Completed,7.89,5,5,147.66,Credit Card,73.83,738.3
3619,5/26/2022,79321208,23,2,95.72,191.44,Completed,2.64,4,5,191.44,Bank Transfer,95.72,861.48
3619,5/26/2022,79321208,23,2,95.72,191.44,Completed,2.64,4,5,191.44,Bank Transfer,95.72,861.48
3619,5/26/2022,79321208,23,2,95.72,191.44,Completed,2.64,4,5,191.44,Bank Transfer,95.72,861.48
6448,1/17/2020,30281984,65,3,38.95,116.85,In Process,8.22,0,0,0,Bank Transfer,38.95,0
9305,1/17/2020,85307768,17,3,18.86,56.58,Cancelled,4.98,0,0,0,Crypto,18.86,0
9435,1/18/2020,42826204,1,1,81.91,81.91,In Process,6.28,0,0,0,PayPal,81.91,0
1752,1/18/2020,96086708,60,3,91.28,273.84,Completed,3.56,4,4,273.84,Bank Transfer,91.28,1095.36
8593,1/19/2020,58485741,58,2,74.55,149.1,Returned,3.07,0,0,0,PayPal,74.55,0
5313,1/19/2020,70571956,30,3,6.08,18.24,Completed,2.04,5,5,18.24,Bank Transfer,6.08,91.2
3989,1/20/2020,25887932,23,3,95.72,287.16,Completed,7.51,4,4,287.16,Bank Transfer,95.72,1148.64
3876,1/20/2020,77042054,46,2,9.88,19.76,Completed,3.16,4,4,19.76,Bank Transfer,9.88,79.04
4063,1/21/2020,47139725,56,2,87.34,174.68,Completed,9.32,5,3,174.68,Bank Transfer,87.34,698.72
3407,1/21/2020,14487138,34,3,48.24,144.72,Completed,4.6,5,5,144.72,Bank Transfer,48.24,723.6
4275,1/22/2020,84758200,89,3,37.61,112.83,Completed,8.2,2,3,112.83,Crypto,37.61,282.075
6260,1/23/2020,92763917,3,2,97.19,194.38,Completed,7.65,5,5,194.38,Bank Transfer,97.19,971.9
1766,1/23/2020,21179177,77,1,20.4,20.4,In Process,5.41,0,0,0,PayPal,20.4,0
1766,1/23/2020,21179177,77,1,20.4,20.4,In Process,5.41,0,0,0,PayPal,20.4,0
1766,1/23/2020,21179177,77,1,20.4,20.4,In Process,5.41,0,0,0,PayPal,20.4,0
1766,12/21/2020,36800787,56,2,87.34,174.68,Cancelled,6.61,0,0,0,Crypto,87.34,0
1766,12/21/2020,36800787,56,2,87.34,174.68,Cancelled,6.61,0,0,0,Crypto,87.34,0
1766,12/21/2020,36800787,56,2,87.34,174.68,Cancelled,6.61,0,0,0,Crypto,87.34,0
1766,2/4/2023,57853371,6,2,8.07,16.14,In Process,6.3,0,0,0,Bank Transfer,8.07,0
1766,2/4/2023,57853371,6,2,8.07,16.14,In Process,6.3,0,0,0,Bank Transfer,8.07,0
1766,2/4/2023,57853371,6,2,8.07,16.14,In Process,6.3,0,0,0,Bank Transfer,8.07,0
5526,1/24/2020,46690610,77,3,20.4,61.2,Completed,7.08,5,4,61.2,Credit Card,20.4,275.4
5526,1/24/2020,46690610,77,3,20.4,61.2,Completed,7.08,5,4,61.2,Credit Card,20.4,275.4
5526,6/4/2021,17951171,58,2,74.55,149.1,Completed,7.92,3,4,149.1,PayPal,74.55,521.85
5526,6/4/2021,17951171,58,2,74.55,149.1,Completed,7.92,3,4,149.1,PayPal,74.55,521.85
8373,1/24/2020,30791999,51,2,50.59,101.18,Completed,8.79,5,4,101.18,Bank Transfer,50.59,455.31
8373,1/24/2020,30791999,51,2,50.59,101.18,Completed,8.79,5,4,101.18,Bank Transfer,50.59,455.31
8373,7/9/2021,70164013,56,2,87.34,174.68,Completed,2.83,5,5,174.68,PayPal,87.34,873.4
8373,7/9/2021,70164013,56,2,87.34,174.68,Completed,2.83,5,5,174.68,PayPal,87.34,873.4
7893,1/24/2020,74949408,31,1,43.5,43.5,Completed,9.7,5,4,43.5,Crypto,43.5,195.75
7893,1/24/2020,74949408,31,1,43.5,43.5,Completed,9.7,5,4,43.5,Crypto,43.5,195.75
7893,7/20/2022,13637636,63,1,57.12,57.12,In Process,6.56,0,0,0,PayPal,57.12,0
7893,7/20/2022,13637636,63,1,57.12,57.12,In Process,6.56,0,0,0,PayPal,57.12,0
1892,1/25/2020,52854877,14,2,89.76,179.52,Completed,1.14,4,4,179.52,PayPal,89.76,718.08
9157,1/26/2020,98855532,18,1,1.97,1.97,Returned,5.07,0,0,0,Credit Card,1.97,0
9179,1/27/2020,93252957,12,1,86.11,86.11,In Process,5.13,0,0,0,Credit Card,86.11,0
6459,1/27/2020,63280940,24,3,99.58,298.74,Completed,9.98,4,4,298.74,Bank Transfer,99.58,1194.96
6459,1/27/2020,63280940,24,3,99.58,298.74,Completed,9.98,4,4,298.74,Bank Transfer,99.58,1194.96
6459,1/27/2020,63280940,24,3,99.58,298.74,Completed,9.98,4,4,298.74,Bank Transfer,99.58,1194.96
6459,1/19/2022,23405300,42,1,74.77,74.77,Returned,7.41,0,0,0,Crypto,74.77,0
6459,1/19/2022,23405300,42,1,74.77,74.77,Returned,7.41,0,0,0,Crypto,74.77,0
6459,1/19/2022,23405300,42,1,74.77,74.77,Returned,7.41,0,0,0,Crypto,74.77,0
6459,1/26/2023,90198226,73,1,30.57,30.57,Completed,5.3,5,5,30.57,PayPal,30.57,152.85
6459,1/26/2023,90198226,73,1,30.57,30.57,Completed,5.3,5,5,30.57,PayPal,30.57,152.85
6459,1/26/2023,90198226,73,1,30.57,30.57,Completed,5.3,5,5,30.57,PayPal,30.57,152.85
3260,1/28/2020,36599957,34,2,48.24,96.48,Cancelled,9.77,0,0,0,PayPal,48.24,0
6199,1/28/2020,43072984,4,2,32.43,64.86,In Process,7.6,0,0,0,Bank Transfer,32.43,0
1473,1/29/2020,36549340,15,3,6.32,18.96,Returned,0.35,0,0,0,Crypto,6.32,0
5197,1/30/2020,76386674,69,1,96.47,96.47,Cancelled,2.89,0,0,0,Bank Transfer,96.47,0
5743,1/30/2020,52066499,97,1,56.74,56.74,Completed,6.51,3,4,56.74,PayPal,56.74,198.59
7156,1/30/2020,85757632,52,3,20.15,60.45,Completed,0.22,5,5,60.45,Crypto,20.15,302.25
7156,1/30/2020,85757632,52,3,20.15,60.45,Completed,0.22,5,5,60.45,Crypto,20.15,302.25
7156,10/15/2021,80557440,58,1,74.55,74.55,Completed,9.67,3,5,74.55,Bank Transfer,74.55,298.2
7156,10/15/2021,80557440,58,1,74.55,74.55,Completed,9.67,3,5,74.55,Bank Transfer,74.55,298.2
5571,1/31/2020,19804640,50,2,50.71,101.42,Completed,5.25,2,3,101.42,Credit Card,50.71,253.55
7947,2/1/2020,80650300,14,1,89.76,89.76,In Process,3,0,0,0,PayPal,89.76,0
9653,2/1/2020,53503593,81,1,52.96,52.96,In Process,2.32,0,0,0,Credit Card,52.96,0
4017,2/2/2020,82228841,50,1,50.71,50.71,In Process,0.94,0,0,0,Crypto,50.71,0
4017,2/2/2020,82228841,50,1,50.71,50.71,In Process,0.94,0,0,0,Crypto,50.71,0
4017,10/6/2022,60933227,99,1,36.83,36.83,Completed,4.69,5,4,36.83,Crypto,36.83,165.735
4017,10/6/2022,60933227,99,1,36.83,36.83,Completed,4.69,5,4,36.83,Crypto,36.83,165.735
1420,2/3/2020,67958939,85,2,68.31,136.62,Completed,0.53,5,3,136.62,Credit Card,68.31,546.48
1420,2/3/2020,67958939,85,2,68.31,136.62,Completed,0.53,5,3,136.62,Credit Card,68.31,546.48
1420,1/5/2021,73783824,58,2,74.55,149.1,Completed,2.37,5,4,149.1,PayPal,74.55,670.95
1420,1/5/2021,73783824,58,2,74.55,149.1,Completed,2.37,5,4,149.1,PayPal,74.55,670.95
2141,2/4/2020,25750243,21,3,98.91,296.73,Completed,1.66,5,5,296.73,Credit Card,98.91,1483.65
1709,2/5/2020,59676692,6,1,8.07,8.07,Completed,7.07,5,3,8.07,Bank Transfer,8.07,32.28
9627,2/6/2020,25895875,98,1,85.04,85.04,In Process,5.26,0,0,0,Credit Card,85.04,0
3000,2/6/2020,93606699,56,3,87.34,262.02,Cancelled,7.96,0,0,0,PayPal,87.34,0
8061,2/6/2020,65301787,65,3,38.95,116.85,Completed,5.28,4,2,116.85,Bank Transfer,38.95,350.55
1367,2/7/2020,83733642,1,3,81.91,245.73,Completed,2.52,5,5,245.73,,81.91,1228.65
8602,2/7/2020,16677610,66,1,56.01,56.01,Completed,7.88,5,4,56.01,Bank Transfer,56.01,252.045
6286,2/7/2020,74390571,3,2,97.19,194.38,Completed,8.66,5,5,194.38,Bank Transfer,97.19,971.9
3114,2/8/2020,83443626,84,2,32.88,65.76,Completed,0.41,4,5,65.76,Credit Card,32.88,295.92
3114,2/8/2020,83443626,84,2,32.88,65.76,Completed,0.41,4,5,65.76,Credit Card,32.88,295.92
3114,4/15/2022,45109598,48,1,31.26,31.26,In Process,5.28,0,0,0,Crypto,31.26,0
3114,4/15/2022,45109598,48,1,31.26,31.26,In Process,5.28,0,0,0,Crypto,31.26,0
9708,2/9/2020,51384708,42,3,74.77,224.31,Cancelled,7.87,0,0,0,Crypto,74.77,0
4550,2/10/2020,25536737,63,2,57.12,114.24,Completed,8.18,5,5,114.24,Crypto,57.12,571.2
2243,2/10/2020,88450964,36,2,48.16,96.32,In Process,5.45,0,0,0,Crypto,48.16,0
7878,2/10/2020,81629631,97,3,56.74,170.22,Completed,1.32,4,4,170.22,Bank Transfer,56.74,680.88
1393,2/12/2020,95554002,33,3,28.56,85.68,Cancelled,7.78,0,0,0,PayPal,28.56,0
1393,2/12/2020,95554002,33,3,28.56,85.68,Cancelled,7.78,0,0,0,PayPal,28.56,0
1393,5/29/2020,55149032,12,1,86.11,86.11,In Process,7.9,0,0,0,Credit Card,86.11,0
1393,5/29/2020,55149032,12,1,86.11,86.11,In Process,7.9,0,0,0,Credit Card,86.11,0
4804,2/13/2020,24806480,63,2,57.12,114.24,Completed,7.96,5,5,114.24,Credit Card,57.12,571.2
8697,2/13/2020,28062163,38,1,26.03,26.03,In Process,8.87,0,0,0,PayPal,26.03,0
7024,2/13/2020,68125873,4,1,32.43,32.43,In Process,0.14,0,0,0,PayPal,32.43,0
2022,2/14/2020,98334800,64,3,35.23,105.69,Completed,4.9,5,4,105.69,Bank Transfer,35.23,475.605
4851,2/14/2020,59651413,93,2,67.46,134.92,In Process,4.14,0,0,0,Bank Transfer,67.46,0
9375,2/15/2020,58312516,82,3,5.82,17.46,Completed,4.19,3,3,17.46,Credit Card,5.82,52.38
2285,2/15/2020,28777531,85,3,68.31,204.93,In Process,9.17,0,0,0,Bank Transfer,68.31,0
6779,2/17/2020,30216152,43,1,30.66,30.66,In Process,9.58,0,0,0,Bank Transfer,30.66,0
6855,2/18/2020,36159420,95,2,50.48,100.96,Completed,6.95,4,5,100.96,PayPal,50.48,454.32
6855,2/18/2020,36159420,95,2,50.48,100.96,Completed,6.95,4,5,100.96,PayPal,50.48,454.32
6855,10/7/2021,53844450,90,3,21.51,64.53,Completed,3.65,4,4,64.53,Bank Transfer,21.51,258.12
6855,10/7/2021,53844450,90,3,21.51,64.53,Completed,3.65,4,4,64.53,Bank Transfer,21.51,258.12
3650,2/18/2020,55909918,12,3,86.11,258.33,Returned,9.21,0,0,0,PayPal,86.11,0
5314,2/19/2020,64473432,80,3,77.64,232.92,Completed,6.78,5,5,232.92,Crypto,77.64,1164.6
5314,2/19/2020,64473432,80,3,77.64,232.92,Completed,6.78,5,5,232.92,Crypto,77.64,1164.6
5314,3/14/2023,21773039,9,2,73.83,147.66,Completed,8.58,5,2,147.66,PayPal,73.83,516.81
5314,3/14/2023,21773039,9,2,73.83,147.66,Completed,8.58,5,2,147.66,PayPal,73.83,516.81
7597,2/19/2020,46237948,51,1,50.59,50.59,In Process,3.71,0,0,0,Bank Transfer,50.59,0
8675,2/19/2020,45222917,71,2,57.53,115.06,Returned,2.54,0,0,0,Bank Transfer,57.53,0
9238,2/20/2020,60590595,73,1,30.57,30.57,Completed,1.17,5,5,30.57,Credit Card,30.57,152.85
9460,2/20/2020,11682558,84,1,32.88,32.88,Cancelled,3.39,0,0,0,Bank Transfer,32.88,0
9460,2/20/2020,11682558,84,1,32.88,32.88,Cancelled,3.39,0,0,0,Bank Transfer,32.88,0
9460,8/20/2023,32896788,28,3,5.32,15.96,Cancelled,2.3,0,0,0,Credit Card,5.32,0
9460,8/20/2023,32896788,28,3,5.32,15.96,Cancelled,2.3,0,0,0,Credit Card,5.32,0
5868,2/20/2020,77233335,81,3,52.96,158.88,Completed,9.88,4,4,158.88,Crypto,52.96,635.52
3105,2/21/2020,51197958,36,3,48.16,144.48,In Process,1.77,0,0,0,Credit Card,48.16,0
8031,2/22/2020,24232386,46,1,9.88,9.88,In Process,4.1,0,0,0,Crypto,9.88,0
8031,2/22/2020,24232386,46,1,9.88,9.88,In Process,4.1,0,0,0,Crypto,9.88,0
8031,7/4/2021,81219381,28,1,5.32,5.32,Completed,7.7,5,5,5.32,Credit Card,5.32,26.6
8031,7/4/2021,81219381,28,1,5.32,5.32,Completed,7.7,5,5,5.32,Credit Card,5.32,26.6
6588,2/22/2020,96682689,90,1,21.51,21.51,Completed,1.5,5,3,21.51,Crypto,21.51,86.04
8963,2/23/2020,17027812,65,3,38.95,116.85,Completed,6.05,4,5,116.85,PayPal,38.95,525.825
8963,2/23/2020,17027812,65,3,38.95,116.85,Completed,6.05,4,5,116.85,PayPal,38.95,525.825
8963,8/6/2023,59741097,41,3,32.33,96.99,Cancelled,4.13,0,0,0,Bank Transfer,32.33,0
8963,8/6/2023,59741097,41,3,32.33,96.99,Cancelled,4.13,0,0,0,Bank Transfer,32.33,0
2281,2/23/2020,44348277,35,1,78.78,78.78,Completed,4.58,4,5,78.78,Bank Transfer,78.78,354.51
2281,2/23/2020,44348277,35,1,78.78,78.78,Completed,4.58,4,5,78.78,Bank Transfer,78.78,354.51
2281,4/9/2023,97175439,61,1,70.34,70.34,Completed,1.36,5,5,70.34,Credit Card,70.34,351.7
2281,4/9/2023,97175439,61,1,70.34,70.34,Completed,1.36,5,5,70.34,Credit Card,70.34,351.7
8079,2/24/2020,28563829,38,1,26.03,26.03,Returned,4.94,0,0,0,Crypto,26.03,0
4263,2/25/2020,60744099,14,3,89.76,269.28,Cancelled,8.08,0,0,0,Credit Card,89.76,0
1961,2/26/2020,37607649,44,3,52.78,158.34,Completed,5.47,5,4,158.34,PayPal,52.78,712.53
2043,2/26/2020,66376662,92,3,58.5,175.5,Completed,8.73,5,4,175.5,Bank Transfer,58.5,789.75
9631,2/27/2020,61343926,4,1,32.43,32.43,Cancelled,4.05,0,0,0,PayPal,32.43,0
9631,2/27/2020,61343926,4,1,32.43,32.43,Cancelled,4.05,0,0,0,PayPal,32.43,0
9631,5/18/2021,24328126,81,2,52.96,105.92,Completed,6.57,5,4,105.92,Credit Card,52.96,476.64
9631,5/18/2021,24328126,81,2,52.96,105.92,Completed,6.57,5,4,105.92,Credit Card,52.96,476.64
6978,2/28/2020,12605888,47,3,64.64,193.92,Completed,5.2,4,4,193.92,Credit Card,64.64,775.68
4164,2/28/2020,39044979,23,3,95.72,287.16,Completed,2.98,5,5,287.16,PayPal,95.72,1435.8
4129,2/29/2020,38853293,25,1,11.29,11.29,Completed,5.93,4,4,11.29,Credit Card,11.29,45.16
4129,2/29/2020,38853293,25,1,11.29,11.29,Completed,5.93,4,4,11.29,Credit Card,11.29,45.16
4129,6/16/2020,57491784,66,3,56.01,168.03,Cancelled,4.36,0,0,0,Crypto,56.01,0
4129,6/16/2020,57491784,66,3,56.01,168.03,Cancelled,4.36,0,0,0,Crypto,56.01,0
1891,3/1/2020,40885681,80,1,77.64,77.64,In Process,4.7,0,0,0,Bank Transfer,77.64,0
9610,3/2/2020,13367408,87,1,50.56,50.56,In Process,4.3,0,0,0,Credit Card,50.56,0
6698,3/2/2020,24553884,37,2,11.5,23,Returned,9.2,0,0,0,PayPal,11.5,0
6698,3/2/2020,24553884,37,2,11.5,23,Returned,9.2,0,0,0,PayPal,11.5,0
6698,8/2/2023,22731493,67,1,17.22,17.22,Cancelled,7.35,0,0,0,Bank Transfer,17.22,0
6698,8/2/2023,22731493,67,1,17.22,17.22,Cancelled,7.35,0,0,0,Bank Transfer,17.22,0
4857,3/2/2020,60344073,3,3,97.19,291.57,Completed,4.65,5,3,291.57,PayPal,97.19,1166.28
4857,3/2/2020,60344073,3,3,97.19,291.57,Completed,4.65,5,3,291.57,PayPal,97.19,1166.28
4857,11/16/2021,26356102,50,3,50.71,152.13,Completed,9.82,4,5,152.13,Bank Transfer,50.71,684.585
4857,11/16/2021,26356102,50,3,50.71,152.13,Completed,9.82,4,5,152.13,Bank Transfer,50.71,684.585
3382,3/4/2020,32757276,61,1,70.34,70.34,In Process,0.68,0,0,0,Bank Transfer,70.34,0
8694,3/4/2020,31937896,36,1,48.16,48.16,Completed,8.68,3,4,48.16,Credit Card,48.16,168.56
8694,3/4/2020,31937896,36,1,48.16,48.16,Completed,8.68,3,4,48.16,Credit Card,48.16,168.56
8694,6/24/2022,95799369,35,3,78.78,236.34,Completed,3.22,1,4,236.34,Bank Transfer,78.78,590.85
8694,6/24/2022,95799369,35,3,78.78,236.34,Completed,3.22,1,4,236.34,Bank Transfer,78.78,590.85
1180,3/4/2020,92026202,100,1,98.59,98.59,Completed,7.08,5,4,98.59,Credit Card,98.59,443.655
1180,3/4/2020,92026202,100,1,98.59,98.59,Completed,7.08,5,4,98.59,Credit Card,98.59,443.655
1180,8/8/2021,70716356,93,3,67.46,202.38,In Process,2.23,0,0,0,Crypto,67.46,0
1180,8/8/2021,70716356,93,3,67.46,202.38,In Process,2.23,0,0,0,Crypto,67.46,0
9227,3/4/2020,25631234,69,2,96.47,192.94,Completed,1.82,5,4,192.94,Credit Card,96.47,868.23
9227,3/4/2020,25631234,69,2,96.47,192.94,Completed,1.82,5,4,192.94,Credit Card,96.47,868.23
9227,4/16/2023,18279271,15,2,6.32,12.64,In Process,5.67,0,0,0,Bank Transfer,6.32,0
9227,4/16/2023,18279271,15,2,6.32,12.64,In Process,5.67,0,0,0,Bank Transfer,6.32,0
5702,3/5/2020,87692577,49,1,99.72,99.72,Completed,3.08,5,4,99.72,PayPal,99.72,448.74
6205,3/6/2020,46524612,74,3,33.51,100.53,Completed,6.72,4,5,100.53,PayPal,33.51,452.385
6205,3/6/2020,46524612,74,3,33.51,100.53,Completed,6.72,4,5,100.53,PayPal,33.51,452.385
6205,12/22/2022,44759931,44,3,52.78,158.34,In Process,6.1,0,0,0,Bank Transfer,52.78,0
6205,12/22/2022,44759931,44,3,52.78,158.34,In Process,6.1,0,0,0,Bank Transfer,52.78,0
3866,3/6/2020,50761927,49,1,99.72,99.72,Completed,1.42,4,4,99.72,Credit Card,99.72,398.88
3016,3/7/2020,97676232,56,2,87.34,174.68,Completed,0.77,5,4,174.68,Crypto,87.34,786.06
6071,3/7/2020,19657739,54,1,90.78,90.78,Cancelled,7.67,0,0,0,Crypto,90.78,0
7668,3/8/2020,44180771,15,1,6.32,6.32,In Process,3.12,0,0,0,Bank Transfer,6.32,0
5650,3/8/2020,91174610,62,1,81.46,81.46,Completed,2.4,5,3,81.46,Bank Transfer,81.46,325.84
3427,3/9/2020,82120138,60,1,91.28,91.28,Cancelled,8.79,0,0,0,Crypto,91.28,0
3427,3/9/2020,82120138,60,1,91.28,91.28,Cancelled,8.79,0,0,0,Crypto,91.28,0
3427,11/11/2023,32257258,12,1,86.11,86.11,Completed,3.93,5,5,86.11,PayPal,86.11,430.55
3427,11/11/2023,32257258,12,1,86.11,86.11,Completed,3.93,5,5,86.11,PayPal,86.11,430.55
2869,3/10/2020,32651316,21,2,98.91,197.82,Completed,3.51,5,4,197.82,Bank Transfer,98.91,890.19
7120,3/10/2020,31420229,75,2,32.34,64.68,Completed,9.46,5,5,64.68,Crypto,32.34,323.4
2974,3/11/2020,41486838,53,1,7.51,7.51,Completed,2.68,3,3,7.51,PayPal,7.51,22.53
7432,3/11/2020,13488361,42,3,74.77,224.31,Cancelled,0.76,0,0,0,Credit Card,74.77,0
7068,3/12/2020,93215640,58,3,74.55,223.65,Completed,6.36,5,4,223.65,Crypto,74.55,1006.425
9038,3/13/2020,30619706,65,2,38.95,77.9,Completed,3.64,4,5,77.9,PayPal,38.95,350.55
9009,3/13/2020,45193111,11,3,4.31,12.93,Cancelled,6.46,0,0,0,Credit Card,4.31,0
9680,3/14/2020,71832840,26,2,34.43,68.86,In Process,7,0,0,0,PayPal,34.43,0
9680,3/14/2020,71832840,26,2,34.43,68.86,In Process,7,0,0,0,PayPal,34.43,0
9680,11/2/2022,65093745,7,3,59.68,179.04,Cancelled,6.75,0,0,0,Bank Transfer,59.68,0
9680,11/2/2022,65093745,7,3,59.68,179.04,Cancelled,6.75,0,0,0,Bank Transfer,59.68,0
4391,3/15/2020,80562205,58,3,74.55,223.65,Returned,7.4,0,0,0,PayPal,74.55,0
4391,3/15/2020,80562205,58,3,74.55,223.65,Returned,7.4,0,0,0,PayPal,74.55,0
4391,4/8/2020,61830591,7,1,59.68,59.68,Returned,5.05,0,0,0,Crypto,59.68,0
4391,4/8/2020,61830591,7,1,59.68,59.68,Returned,5.05,0,0,0,Crypto,59.68,0
8684,3/16/2020,12588053,32,2,91.37,182.74,In Process,8.55,0,0,0,Credit Card,91.37,0
9670,3/16/2020,59211350,89,1,37.61,37.61,Completed,6.28,5,2,37.61,Credit Card,37.61,131.635
7882,3/16/2020,84327477,62,3,81.46,244.38,Completed,1.79,2,5,244.38,Credit Card,81.46,855.33
7092,3/18/2020,86447035,65,3,38.95,116.85,Completed,5.16,3,5,116.85,Bank Transfer,38.95,467.4
6906,3/19/2020,97770346,94,1,17.63,17.63,Cancelled,3.76,0,0,0,PayPal,17.63,0
6906,3/19/2020,97770346,94,1,17.63,17.63,Cancelled,3.76,0,0,0,PayPal,17.63,0
6906,2/1/2022,61261114,73,1,30.57,30.57,Completed,9.66,2,5,30.57,Crypto,30.57,106.995
6906,2/1/2022,61261114,73,1,30.57,30.57,Completed,9.66,2,5,30.57,Crypto,30.57,106.995
7129,3/20/2020,81128569,52,2,20.15,40.3,Completed,6.78,5,5,40.3,Bank Transfer,20.15,201.5
7129,3/20/2020,81128569,52,2,20.15,40.3,Completed,6.78,5,5,40.3,Bank Transfer,20.15,201.5
7129,12/4/2023,42610894,22,3,41.48,124.44,Completed,8.86,5,2,124.44,Credit Card,41.48,435.54
7129,12/4/2023,42610894,22,3,41.48,124.44,Completed,8.86,5,2,124.44,Credit Card,41.48,435.54
1465,3/21/2020,27677967,87,1,50.56,50.56,Completed,9.44,4,5,50.56,Crypto,50.56,227.52
7226,3/21/2020,99095410,28,2,5.32,10.64,In Process,4.16,0,0,0,PayPal,5.32,0
9828,3/22/2020,40109801,100,1,98.59,98.59,Completed,4.3,5,4,98.59,Bank Transfer,98.59,443.655
9828,3/22/2020,40109801,100,1,98.59,98.59,Completed,4.3,5,4,98.59,Bank Transfer,98.59,443.655
9828,8/13/2021,49006614,82,2,5.82,11.64,In Process,0.35,0,0,0,Credit Card,5.82,0
9828,8/13/2021,49006614,82,2,5.82,11.64,In Process,0.35,0,0,0,Credit Card,5.82,0
8047,3/22/2020,41805272,33,1,28.56,28.56,Completed,2.06,4,5,28.56,Crypto,28.56,128.52
7052,3/22/2020,92243445,87,3,50.56,151.68,Completed,9.11,4,4,151.68,PayPal,50.56,606.72
4866,3/22/2020,42180823,78,2,19.66,39.32,Completed,7.75,5,5,39.32,Credit Card,19.66,196.6
4314,3/23/2020,16231322,41,3,32.33,96.99,In Process,0.77,0,0,0,Credit Card,32.33,0
9908,3/23/2020,28538589,65,3,38.95,116.85,Completed,5.56,5,5,116.85,Bank Transfer,38.95,584.25
7144,3/24/2020,39814268,16,1,39.33,39.33,Completed,5.65,2,4,39.33,,39.33,117.99
7144,3/24/2020,39814268,16,1,39.33,39.33,Completed,5.65,2,4,39.33,,39.33,117.99
7144,8/11/2023,77751209,87,3,50.56,151.68,Completed,3.77,1,5,151.68,Bank Transfer,50.56,455.04
7144,8/11/2023,77751209,87,3,50.56,151.68,Completed,3.77,1,5,151.68,Bank Transfer,50.56,455.04
7061,3/25/2020,23113723,60,1,91.28,91.28,Cancelled,8.42,0,0,0,Credit Card,91.28,0
1238,3/25/2020,97157160,84,2,32.88,65.76,Completed,8.35,5,5,65.76,PayPal,32.88,328.8
1531,3/25/2020,76511399,19,2,13.2,26.4,Completed,3.78,4,5,26.4,Bank Transfer,13.2,118.8
1531,3/25/2020,76511399,19,2,13.2,26.4,Completed,3.78,4,5,26.4,Bank Transfer,13.2,118.8
1531,9/21/2023,97378951,22,1,41.48,41.48,Completed,8.5,4,5,41.48,Credit Card,41.48,186.66
1531,9/21/2023,97378951,22,1,41.48,41.48,Completed,8.5,4,5,41.48,Credit Card,41.48,186.66
2394,3/26/2020,96773798,52,2,20.15,40.3,Completed,7.82,5,5,40.3,PayPal,20.15,201.5
6577,3/27/2020,68882869,4,3,32.43,97.29,Returned,1.51,0,0,0,Bank Transfer,32.43,0
3053,3/27/2020,70882942,69,2,96.47,192.94,Completed,2.95,4,4,192.94,Crypto,96.47,771.76
8793,3/27/2020,26328603,58,3,74.55,223.65,Returned,9.7,0,0,0,Crypto,74.55,0
2155,3/28/2020,84253182,82,1,5.82,5.82,Cancelled,0.12,0,0,0,Bank Transfer,5.82,0
1316,3/29/2020,65692151,85,2,68.31,136.62,Completed,3.16,4,5,136.62,Credit Card,68.31,614.79
4939,3/29/2020,73466104,22,1,41.48,41.48,Returned,5.82,0,0,0,Credit Card,41.48,0
4107,3/30/2020,90509007,54,1,90.78,90.78,Completed,5.33,3,4,90.78,Bank Transfer,90.78,317.73
1614,3/30/2020,53262334,95,3,50.48,151.44,Completed,7.05,4,5,151.44,PayPal,50.48,681.48
1255,3/31/2020,72773778,29,1,1.91,1.91,Completed,1.43,4,4,1.91,Crypto,1.91,7.64
5154,3/31/2020,48979149,99,2,36.83,73.66,Completed,0.3,5,4,73.66,Bank Transfer,36.83,331.47
6331,4/1/2020,55271207,79,2,33.28,66.56,Returned,1.08,0,0,0,Credit Card,33.28,0
2392,4/2/2020,37948965,41,3,32.33,96.99,Completed,1.44,4,4,96.99,Bank Transfer,32.33,387.96
3138,4/2/2020,14600585,33,3,28.56,85.68,Completed,1.32,5,3,85.68,PayPal,28.56,342.72
7842,4/2/2020,77894157,70,1,63.88,63.88,Cancelled,8.51,0,0,0,Crypto,63.88,0
1512,4/2/2020,70709142,71,1,57.53,57.53,Returned,1.88,0,0,0,PayPal,57.53,0
