customerid,gender,country,trafficsource,devicecategory,device,os,age
9428.0,Female,Turkey,Organic Search,Computer,Laptop,Windows,34.0
7062.0,Female,Germany,Social Media,Mobile,Tablet,iOS,46.0
4649.0,Female,South Korea,Organic Search,Computer,Laptop,Windows,34.0
1917.0,Female,Philippines,Paid Advertisment,Computer,Desktop,Windows,27.0
8779.0,Female,United Kingdom,Social Media,Computer,Laptop,Windows,39.0
3753.0,Male,Germany,Organic Search,Mobile,Tablet,Android,41.0
4207.0,Female,Canada,Social Media,Mobile,Tablet,Android,18.0
7042.0,Male,Russia,Organic Search,Mobile,Tablet,Windows,35.0
8715.0,Male,Vietnam,Social Media,Computer,Laptop,Windows,37.0
8258.0,Female,Taiwan,Social Media,Computer,Desktop,Mac,27.0
8663.0,,Germany,Organic Search,Computer,Desktop,,43.0
5139.0,Male,India,Paid Advertisment,Mobile,Tablet,Windows,28.0
3659.0,Male,Thailand,Organic Search,Mobile,Smart Phone,Android,31.0
5679.0,Male,Netherlands,Organic Search,Computer,Laptop,Windows,28.0
1477.0,Male,Brazil,Organic Search,Computer,Laptop,Windows,30.0
2278.0,Male,Mexico,Paid Advertisment,Computer,Laptop,Windows,19.0
9485.0,Female,Thailand,Organic Search,Computer,Laptop,Windows,18.0
4006.0,Female,Germany,Organic Search,Computer,Laptop,Windows,45.0
9538.0,Male,Italy,Organic Search,Computer,Desktop,Linux,21.0
4000.0,Male,Japan,Organic Search,Mobile,Smart Phone,Android,20.0
1154.0,Female,Japan,Social Media,Computer,Desktop,Windows,18.0
4118.0,Male,Australia,Paid Advertisment,Mobile,Smart Phone,Android,23.0
9146.0,Male,Belgium,Social Media,Computer,Laptop,Windows,18.0
8365.0,Male,Russia,Paid Advertisment,Computer,Desktop,Windows,46.0
1587.0,Male,Netherlands,Social Media,Mobile,Tablet,Android,40.0
3472.0,Male,Germany,Paid Advertisment,Computer,Desktop,Windows,23.0
2078.0,Male,Argentina,Organic Search,Computer,Desktop,Linux,52.0
5647.0,Male,United Kingdom,Organic Search,Computer,Desktop,Linux,39.0
8255.0,Male,China,Social Media,Computer,Desktop,Windows,26.0
6294.0,Female,United States,Paid Advertisment,Mobile,Tablet,Windows,18.0
7942.0,Female,Australia,Social Media,Computer,Desktop,Windows,52.0
4767.0,Female,Vietnam,Social Media,Mobile,Tablet,Windows,18.0
8286.0,Female,Switzerland,Organic Search,Computer,Laptop,Windows,18.0
,Female,Brazil,Organic Search,Computer,Laptop,Linux,40.0
7099.0,Male,Turkey,Social Media,Computer,Desktop,Windows,54.0
3438.0,Male,Spain,Social Media,,Desktop,Windows,43.0
8023.0,Male,Argentina,Paid Advertisment,Computer,Laptop,Windows,35.0
2859.0,Male,Vietnam,Organic Search,Computer,Desktop,Windows,35.0
2855.0,Male,France,Paid Advertisment,Computer,Laptop,Windows,38.0
3629.0,Male,Taiwan,Paid Advertisment,Computer,Laptop,Windows,37.0
2068.0,Male,Canada,Paid Advertisment,Mobile,Smart Phone,Android,32.0
6373.0,Female,Italy,Social Media,Mobile,Tablet,Android,31.0
9342.0,Male,Germany,Organic Search,Computer,Laptop,Windows,29.0
5673.0,Male,Canada,Organic Search,Mobile,Tablet,Windows,22.0
6894.0,Male,Mexico,Paid Advertisment,Computer,Laptop,Windows,27.0
2556.0,Male,India,Social Media,Mobile,Smart Phone,Android,18.0
7049.0,Male,Japan,Organic Search,Computer,Laptop,Windows,29.0
8633.0,Female,Japan,Social Media,Computer,Desktop,Windows,20.0
4190.0,Male,Indonesia,Organic Search,Computer,Laptop,Linux,18.0
3200.0,Male,Germany,Social Media,Computer,Desktop,Windows,31.0
6627.0,Male,Nigeria,Organic Search,Computer,Desktop,Mac,43.0
4133.0,,Switzerland,Organic Search,Mobile,Smart Phone,Android,39.0
6364.0,Male,Mexico,Organic Search,Computer,Desktop,Windows,18.0
2627.0,Male,Vietnam,Social Media,Computer,Laptop,Windows,20.0
4780.0,Female,Indonesia,Social Media,Computer,Desktop,Windows,39.0
8265.0,Male,United Kingdom,Social Media,Computer,Desktop,Windows,20.0
3250.0,Male,Taiwan,Paid Advertisment,Computer,Laptop,Windows,27.0
7855.0,Male,United States,Social Media,Computer,Laptop,Windows,35.0
8886.0,Male,Italy,Paid Advertisment,Computer,Desktop,Windows,20.0
2891.0,Male,Mexico,Social Media,Computer,Laptop,Windows,31.0
2171.0,Male,Germany,Social Media,Computer,Laptop,Windows,18.0
,Male,United Kingdom,Social Media,,Desktop,Windows,23.0
2504.0,Male,Canada,Social Media,Computer,Desktop,Windows,33.0
7165.0,Male,United Kingdom,Organic Search,Mobile,Tablet,Windows,18.0
3759.0,Female,India,Organic Search,Computer,Desktop,Linux,34.0
5409.0,Male,Australia,Paid Advertisment,Computer,Desktop,Windows,29.0
8097.0,Male,Germany,Social Media,Mobile,Tablet,Windows,35.0
4213.0,Male,China,Organic Search,Computer,Laptop,Linux,32.0
7462.0,Male,Russia,Organic Search,Computer,Desktop,Linux,43.0
3925.0,Male,United States,Organic Search,Mobile,Smart Phone,Windows,31.0
2697.0,Female,China,Organic Search,Computer,Laptop,Windows,25.0
7296.0,Male,Italy,Social Media,Computer,Desktop,Linux,31.0
3732.0,Male,Germany,Social Media,Mobile,Tablet,Windows,35.0
7972.0,Female,Japan,Social Media,Computer,Laptop,Linux,30.0
7318.0,Male,India,Paid Advertisment,Computer,Desktop,Windows,30.0
8778.0,Male,Thailand,Paid Advertisment,Computer,Laptop,Windows,22.0
1954.0,Male,United States,Organic Search,Computer,Desktop,Mac,23.0
1206.0,Male,Japan,Social Media,Computer,,Windows,18.0
6796.0,Male,Australia,Organic Search,Computer,Laptop,Windows,47.0
4539.0,Male,Germany,Paid Advertisment,Computer,Desktop,Mac,18.0
8961.0,Female,United Kingdom,Paid Advertisment,Computer,Desktop,Mac,23.0
5084.0,Male,Turkey,Social Media,Computer,Laptop,Linux,22.0
9827.0,Female,Spain,Organic Search,Mobile,Tablet,Windows,38.0
5305.0,Female,Japan,Organic Search,Computer,Laptop,Windows,27.0
6611.0,Male,Taiwan,Organic Search,Computer,Desktop,Windows,42.0
7611.0,Female,China,Organic Search,Computer,Laptop,Windows,23.0
1267.0,Female,Poland,Organic Search,Mobile,Tablet,iOS,32.0
1371.0,Male,Japan,Paid Advertisment,Computer,Laptop,Windows,21.0
7220.0,Male,United Kingdom,Organic Search,Computer,Laptop,Windows,51.0
5909.0,Male,Switzerland,Organic Search,Computer,Desktop,Linux,18.0
4944.0,Male,United Kingdom,Organic Search,Computer,Desktop,Mac,33.0
7410.0,Male,Germany,Social Media,Computer,Desktop,Windows,36.0
3190.0,Male,India,Organic Search,Mobile,Smart Phone,Android,34.0
6731.0,Male,China,Paid Advertisment,Mobile,Tablet,Android,28.0
3668.0,Female,Germany,Organic Search,Computer,Desktop,Windows,28.0
2439.0,Male,Japan,Social Media,Computer,Laptop,Windows,30.0
6796.0,Male,South Korea,Paid Advertisment,Mobile,Smart Phone,Windows,28.0
4787.0,Female,Brazil,Social Media,Mobile,Tablet,Windows,39.0
5298.0,Male,China,Social Media,Mobile,Tablet,Windows,52.0
2547.0,Male,Canada,Social Media,Computer,Laptop,Linux,24.0
7912.0,Male,Australia,Organic Search,Mobile,Tablet,Android,
8576.0,Female,United States,Organic Search,Computer,Desktop,Mac,29.0
1252.0,Male,Argentina,Organic Search,Computer,Desktop,Windows,55.0
9097.0,Male,Australia,Organic Search,Mobile,Tablet,Windows,21.0
5549.0,Female,Canada,Organic Search,Computer,Laptop,Windows,46.0
2720.0,Male,France,Social Media,Computer,Laptop,Windows,46.0
2293.0,Male,Brazil,Social Media,Computer,Laptop,Windows,24.0
1182.0,Male,France,Organic Search,Computer,Laptop,Windows,35.0
9057.0,Male,Germany,Social Media,Computer,Laptop,Windows,46.0
5307.0,Male,United States,Organic Search,Computer,Desktop,Linux,26.0
3472.0,Male,Canada,Organic Search,Computer,Desktop,Windows,27.0
8058.0,Female,United Kingdom,Organic Search,Computer,Desktop,Mac,
7245.0,Male,Japan,Organic Search,Computer,Desktop,Windows,19.0
4669.0,Male,India,Organic Search,Computer,Desktop,Linux,23.0
4885.0,Male,Japan,Organic Search,Computer,Desktop,Windows,18.0
4528.0,Male,France,Social Media,Mobile,Tablet,Windows,30.0
4765.0,Female,Brazil,Social Media,Computer,Desktop,Windows,22.0
3991.0,Female,Japan,Organic Search,Mobile,Tablet,Windows,32.0
9242.0,Male,United Kingdom,Social Media,Computer,Laptop,Windows,18.0
6593.0,Male,Nigeria,Social Media,Computer,Desktop,Windows,33.0
6527.0,Female,Iran,Organic Search,Computer,Desktop,Windows,38.0
6993.0,Male,China,Organic Search,Computer,Laptop,Windows,18.0
2687.0,Male,Spain,Paid Advertisment,Computer,Desktop,Windows,33.0
7863.0,Male,India,Organic Search,Computer,Laptop,Windows,42.0
4401.0,Female,Egypt,Paid Advertisment,Computer,Desktop,Mac,18.0
9334.0,Male,United States,Organic Search,Mobile,Tablet,Windows,46.0
,Male,China,Paid Advertisment,Mobile,Smart Phone,Android,34.0
5583.0,Female,Russia,Social Media,Computer,Laptop,Linux,22.0
3695.0,Female,,Social Media,Mobile,Tablet,Windows,29.0
7555.0,Male,United Kingdom,Social Media,Computer,Laptop,Windows,35.0
3411.0,Female,Saudi Arabia,Organic Search,Computer,Desktop,Windows,30.0
6852.0,Male,Japan,Organic Search,Computer,Laptop,Windows,35.0
8946.0,Male,India,Organic Search,Computer,Desktop,Windows,20.0
8761.0,Male,Poland,Organic Search,Computer,Desktop,Mac,31.0
5813.0,Male,Brazil,Organic Search,Computer,Laptop,Windows,18.0
8958.0,Male,Japan,Organic Search,Computer,Desktop,Mac,28.0
1622.0,Male,Netherlands,Organic Search,Computer,Laptop,Windows,20.0
9934.0,Male,Japan,Social Media,Computer,Laptop,Windows,22.0
9072.0,Female,Argentina,Social Media,,Laptop,Linux,42.0
7652.0,Female,Netherlands,Paid Advertisment,Computer,Laptop,Windows,40.0
6735.0,Male,Russia,Organic Search,Computer,Laptop,Windows,36.0
3562.0,Male,Belgium,Paid Advertisment,Mobile,Tablet,Android,19.0
5284.0,Male,France,Paid Advertisment,Computer,Desktop,Linux,26.0
2319.0,Male,Canada,Paid Advertisment,Computer,Laptop,Linux,42.0
9714.0,Male,Japan,Organic Search,Mobile,Smart Phone,iOS,31.0
5517.0,Male,United States,Organic Search,Computer,Laptop,Windows,53.0
1377.0,Male,Canada,Organic Search,Mobile,Smart Phone,Android,33.0
6784.0,Female,Switzerland,Paid Advertisment,Mobile,Tablet,Android,31.0
7127.0,Female,Italy,Organic Search,Computer,Desktop,Windows,26.0
7012.0,Male,Japan,Organic Search,Computer,Desktop,Windows,31.0
9554.0,Male,United States,Paid Advertisment,Mobile,Tablet,Android,28.0
,Male,Canada,Social Media,Mobile,Tablet,Android,37.0
8772.0,Male,Poland,Social Media,Computer,Laptop,Windows,39.0
2616.0,Male,Taiwan,Organic Search,Mobile,Tablet,Android,22.0
6674.0,Male,China,Organic Search,Computer,Desktop,Mac,18.0
4511.0,Male,India,Organic Search,Mobile,Smart Phone,Android,18.0
5481.0,Male,Switzerland,Organic Search,Mobile,Smart Phone,Android,35.0
6786.0,Female,United States,Social Media,Computer,Laptop,Windows,18.0
3143.0,Female,United States,Organic Search,Mobile,Smart Phone,Android,18.0
1181.0,Female,United States,Organic Search,Computer,Desktop,Windows,33.0
9304.0,Male,Germany,Paid Advertisment,Computer,Laptop,Windows,54.0
5390.0,Male,Italy,Social Media,Mobile,Smart Phone,Android,29.0
4274.0,Male,Germany,Paid Advertisment,Computer,Desktop,Windows,38.0
1582.0,Male,Brazil,Organic Search,Computer,Desktop,Mac,30.0
8998.0,Male,Australia,Organic Search,,Laptop,Windows,
7759.0,Female,United States,Organic Search,Computer,Laptop,Windows,39.0
5606.0,Male,Indonesia,Organic Search,Mobile,Smart Phone,Windows,27.0
5807.0,Male,Egypt,Organic Search,Computer,Desktop,Mac,32.0
1191.0,Male,Netherlands,Social Media,Mobile,Tablet,Android,33.0
2925.0,Male,Spain,Paid Advertisment,Computer,Desktop,Windows,23.0
5198.0,Female,,Organic Search,,Desktop,Windows,39.0
6338.0,Male,France,Organic Search,Computer,Desktop,Mac,28.0
9479.0,Male,Germany,Organic Search,Computer,Laptop,Windows,22.0
7756.0,Male,Russia,Organic Search,Computer,Desktop,Windows,35.0
8168.0,Male,India,Social Media,Mobile,Smart Phone,Android,21.0
6495.0,Female,France,Paid Advertisment,Computer,Laptop,Linux,30.0
9830.0,Male,Belgium,Organic Search,Computer,Laptop,Windows,29.0
3082.0,Male,Japan,Paid Advertisment,Computer,,Windows,40.0
5484.0,Female,Japan,Organic Search,Mobile,Smart Phone,Windows,34.0
9347.0,Female,Russia,Organic Search,Computer,Desktop,Windows,29.0
5958.0,Male,,Organic Search,Mobile,Tablet,Windows,38.0
2246.0,Male,Germany,Social Media,Computer,Laptop,Windows,43.0
8342.0,Female,United Kingdom,Organic Search,Computer,Laptop,Windows,35.0
3449.0,Male,Mexico,Organic Search,Computer,Desktop,Windows,30.0
6750.0,Female,China,Paid Advertisment,Mobile,Smart Phone,Windows,18.0
3147.0,Female,Turkey,Social Media,Computer,Desktop,Windows,19.0
3452.0,Male,Brazil,Organic Search,Computer,Desktop,Windows,
4136.0,Male,Saudi Arabia,Social Media,Computer,Laptop,Windows,23.0
4637.0,Male,Canada,Organic Search,Mobile,Tablet,Android,28.0
5603.0,Male,United States,Organic Search,Mobile,Smart Phone,Windows,30.0
6629.0,Male,Italy,Social Media,Computer,Desktop,Windows,35.0
4921.0,Male,Nigeria,Social Media,Computer,Laptop,Windows,29.0
1218.0,Male,Russia,Social Media,Computer,,Windows,34.0
2569.0,Male,Poland,Social Media,Mobile,Smart Phone,Android,30.0
7634.0,Male,Italy,Social Media,Computer,Laptop,Windows,18.0
4127.0,Female,Saudi Arabia,Organic Search,Computer,Desktop,Windows,20.0
9545.0,,India,Organic Search,Computer,Laptop,Windows,28.0
4902.0,Female,Italy,Organic Search,Mobile,Smart Phone,Android,18.0
6824.0,Female,Egypt,Organic Search,Computer,Desktop,Windows,35.0
1262.0,Male,Canada,Organic Search,Computer,Laptop,Windows,45.0
6907.0,Female,South Korea,Organic Search,Mobile,Tablet,Windows,42.0
2646.0,Male,Italy,Organic Search,Computer,Desktop,Windows,27.0
6790.0,Female,United States,Paid Advertisment,Computer,Desktop,Windows,44.0
2151.0,Male,Argentina,Social Media,Computer,Desktop,Windows,31.0
3948.0,Female,United States,Social Media,Computer,Laptop,Windows,26.0
1263.0,Male,Japan,Organic Search,Computer,Desktop,Linux,23.0
1689.0,Female,India,Organic Search,Mobile,Tablet,Windows,26.0
3663.0,,Germany,Organic Search,Computer,Desktop,Windows,26.0
1169.0,Male,United States,Organic Search,Computer,Laptop,Windows,31.0
8151.0,Male,United Kingdom,Organic Search,Mobile,Smart Phone,Android,31.0
1364.0,Female,Russia,Social Media,Computer,Laptop,Windows,30.0
2268.0,Female,Switzerland,Organic Search,Computer,Laptop,Windows,34.0
1375.0,Male,Argentina,Organic Search,Mobile,Tablet,Windows,41.0
4555.0,Female,United States,Organic Search,Computer,Laptop,Windows,39.0
4410.0,Female,Germany,Organic Search,Computer,Desktop,Mac,18.0
2038.0,Male,France,Social Media,Computer,Desktop,Windows,18.0
7240.0,Male,Canada,Organic Search,Computer,Laptop,Windows,39.0
7630.0,Male,South Korea,Paid Advertisment,Mobile,Tablet,Windows,18.0
9605.0,Female,Russia,Organic Search,Mobile,Tablet,Android,27.0
7060.0,Male,Netherlands,Paid Advertisment,Computer,Desktop,Windows,18.0
4273.0,Male,Japan,Organic Search,Computer,Laptop,Windows,18.0
8132.0,Female,Saudi Arabia,Organic Search,Computer,Laptop,Windows,35.0
9320.0,Male,Canada,Organic Search,Mobile,Smart Phone,Windows,37.0
4094.0,Female,China,Social Media,Mobile,Smart Phone,Windows,24.0
3833.0,Male,United States,Organic Search,Mobile,Smart Phone,Android,18.0
8257.0,Female,Germany,Organic Search,Computer,Desktop,Windows,24.0
2121.0,Male,Russia,Social Media,Computer,Desktop,Windows,33.0
8107.0,Male,Japan,Paid Advertisment,Computer,Desktop,Windows,18.0
4842.0,Male,United States,Social Media,Computer,Laptop,Windows,31.0
4470.0,Male,Germany,Social Media,Mobile,Tablet,Windows,29.0
8740.0,Male,China,Social Media,Computer,Laptop,Windows,35.0
2512.0,Female,Brazil,Organic Search,Mobile,Tablet,Windows,31.0
6827.0,Female,Germany,Organic Search,Computer,Desktop,Windows,20.0
9424.0,Female,United Kingdom,Organic Search,Computer,Laptop,Linux,41.0
2445.0,Male,Germany,Organic Search,Computer,Laptop,Windows,28.0
7319.0,Male,France,Organic Search,Mobile,Smart Phone,iOS,29.0
1433.0,Male,China,Organic Search,Computer,Desktop,Windows,20.0
7768.0,Male,United Kingdom,Social Media,Computer,Laptop,Linux,25.0
8430.0,Male,United States,Social Media,Computer,Desktop,Windows,21.0
5932.0,Male,Switzerland,Social Media,Computer,Laptop,Windows,28.0
9338.0,Male,Canada,Organic Search,Computer,Desktop,Linux,47.0
,Male,Brazil,Organic Search,Computer,Laptop,Linux,18.0
7777.0,Male,India,Organic Search,Computer,Laptop,Windows,18.0
2069.0,Male,Argentina,Organic Search,Computer,Desktop,Mac,44.0
8182.0,Female,Mexico,Social Media,Computer,Desktop,Windows,27.0
6357.0,Female,China,Social Media,Computer,Desktop,Windows,23.0
3439.0,Male,Japan,,Computer,Laptop,Linux,40.0
1888.0,Male,United States,Social Media,Computer,Laptop,Windows,23.0
7863.0,Male,South Korea,Organic Search,Mobile,Smart Phone,Android,48.0
5350.0,Male,India,Organic Search,Mobile,Smart Phone,Android,36.0
4790.0,Female,Switzerland,Organic Search,Computer,Laptop,Linux,25.0
4783.0,Male,India,Social Media,Mobile,Smart Phone,Android,51.0
7777.0,Male,Philippines,Paid Advertisment,Mobile,Smart Phone,Android,23.0
6327.0,Female,United Kingdom,Social Media,Computer,Laptop,Linux,37.0
3578.0,Male,Italy,Paid Advertisment,Computer,Laptop,Windows,32.0
5683.0,Female,United Kingdom,Organic Search,,Smart Phone,Windows,43.0
9531.0,Male,South Korea,Organic Search,Mobile,Tablet,Android,45.0
9041.0,Male,Poland,Organic Search,Computer,Laptop,Windows,30.0
8521.0,Male,Brazil,Social Media,Computer,Laptop,Windows,22.0
1397.0,Male,France,Social Media,Computer,Laptop,Windows,34.0
5725.0,Male,South Korea,Social Media,Mobile,Smart Phone,Android,23.0
6747.0,Female,United Kingdom,Social Media,Mobile,Tablet,Android,50.0
5955.0,Male,Italy,Social Media,Mobile,,Windows,31.0
6715.0,Male,Japan,Organic Search,Computer,Laptop,Windows,26.0
7516.0,Female,Russia,Organic Search,Computer,Desktop,Windows,31.0
6031.0,Male,Philippines,Paid Advertisment,Mobile,Tablet,Windows,
1762.0,Male,Germany,Organic Search,Computer,Laptop,Windows,20.0
9687.0,Female,Indonesia,Organic Search,Mobile,Smart Phone,Windows,42.0
5952.0,Female,Poland,Social Media,Computer,Laptop,Windows,23.0
1287.0,Female,Japan,Social Media,Mobile,Tablet,Android,19.0
9550.0,Male,Vietnam,Social Media,Computer,Laptop,,35.0
7123.0,Male,Germany,Organic Search,Computer,Desktop,Windows,41.0
9289.0,Male,Spain,Organic Search,Mobile,Smart Phone,Windows,37.0
7207.0,Male,Japan,Organic Search,Computer,Desktop,,39.0
5407.0,Male,Japan,Social Media,Computer,Desktop,Windows,22.0
1129.0,Male,Turkey,Organic Search,Computer,Desktop,Windows,18.0
2520.0,Female,Russia,Social Media,Computer,Laptop,Windows,45.0
4542.0,Male,Canada,Paid Advertisment,Mobile,Smart Phone,Android,26.0
8403.0,Male,Italy,Paid Advertisment,Computer,Desktop,Windows,27.0
3238.0,Male,Iran,Organic Search,Computer,Laptop,Linux,43.0
1381.0,Female,France,Social Media,Computer,Laptop,Windows,35.0
3320.0,Male,United Kingdom,Social Media,Mobile,Smart Phone,iOS,34.0
7081.0,Male,Thailand,Organic Search,Computer,Desktop,Mac,51.0
4251.0,Male,Italy,Organic Search,Computer,Desktop,Windows,23.0
9428.0,Female,Germany,Social Media,Computer,Laptop,Windows,39.0
5794.0,Male,Japan,Organic Search,Computer,Desktop,Windows,30.0
5780.0,Female,Netherlands,Organic Search,Mobile,Smart Phone,Windows,32.0
7148.0,Male,France,Organic Search,Computer,Desktop,Windows,45.0
9148.0,Male,United States,Organic Search,Mobile,Tablet,Windows,35.0
3209.0,Male,China,Organic Search,Mobile,Smart Phone,Android,
6067.0,Male,Spain,Social Media,Mobile,Smart Phone,iOS,40.0
9347.0,Female,Vietnam,Organic Search,Computer,Desktop,Windows,26.0
8394.0,Male,Canada,Social Media,Computer,Desktop,Windows,21.0
3102.0,Male,Egypt,Organic Search,Computer,Desktop,Windows,19.0
4173.0,Male,Brazil,Organic Search,Computer,Desktop,Windows,18.0
8489.0,Male,Egypt,Organic Search,Computer,Laptop,,50.0
8320.0,Male,United Kingdom,Social Media,Computer,Desktop,Windows,18.0
1766.0,Male,China,Social Media,Computer,Laptop,Windows,27.0
2600.0,Male,Spain,Organic Search,Mobile,Tablet,Windows,27.0
4073.0,Male,Russia,Organic Search,Computer,Desktop,Linux,33.0
6231.0,Female,Poland,Organic Search,Mobile,Tablet,Windows,38.0
9269.0,Female,Vietnam,Organic Search,Mobile,Smart Phone,Android,38.0
9033.0,Male,Italy,Paid Advertisment,Computer,Desktop,Windows,24.0
1199.0,Male,Italy,Organic Search,Computer,Desktop,Windows,28.0
7292.0,Female,United Kingdom,Social Media,Computer,Desktop,Windows,32.0
